temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
26.61,0.06,0.0444643,0.0167803,3.8782,9.15983,2.20279
31.52,0.05,0.0991107,0.0125241,5.78554,6.95454,2.35123
15.09,0.04,0.0757204,0.0116257,6.39139,7.90704,2.36711
108.32,0.02,0.0757204,0.0116257,5.2935,7.08061,2.54265
29.89,0.08,0.0444643,0.0227876,3.08023,7.08061,2.17207
23.56,0.07,0.0444643,0.0167803,4.47817,9.15983,2.43254
19.62,0.11,0.0444643,0.0221202,3.2285,9.15983,2.32946
21.86,0.04,0.0757204,0.0116257,6.39139,7.90704,2.19234
20.53,0.1,0.0567134,0.0105664,3.81531,9.15983,2.4778
20.53,0.08,0.0444643,0.0227876,3.84659,9.15983,2.42295
20.53,0.07,0.0444643,0.0167803,4.47817,9.15983,2.33632
114.09,0.04,0.0757204,0.0116257,6.39139,7.90704,2.22716
21.89,0.07,0.0688338,0.00734409,5.38071,5.43058,2.29617
19.62,0.11,0.0444643,0.0221202,3.2285,9.15983,2.42465
15,0.07,0.0444643,0.0167803,4.224,9.15983,2.47206
20,0.07,0.0688338,0.00734409,5.38071,5.43058,2.42269
22.46,0.07,0.0444643,0.0167803,4.47817,9.15983,2.36845
114.09,0.04,0.0757204,0.0116257,6.39139,7.90704,2.07862
14.5,0.07,0.0688338,0.00734409,5.38071,5.43058,2.54745
26.6,0.09,0.0444643,0.0221202,3.59583,9.15983,2.28615
15,0.1,0.0567134,0.0105664,3.81531,9.15983,2.55425
19.11,0.09,0.0444643,0.0227876,3.81531,9.15983,2.50193
15,0.09,0.0444643,0.0227876,3.81531,9.15983,2.54357
92.25,0.02,0.0648753,0.0112598,5.06121,7.08061,2.12464
29.89,0.08,0.0567134,0.0105664,3.46332,7.08061,2.20346
29.89,0.06,0.0444643,0.0227876,3.91605,7.08061,2.41955
18.69,0.11,0.0444643,0.0221202,3.17525,7.08061,2.46135
23.81,0.1,0.0444643,0.0227876,2.95891,7.08061,2.24445
5.27,0.08,0.0444643,0.0227876,4.49562,9.15983,2.78881
51.61,0.05,0.0421569,0.0103916,5.78554,6.67769,2.35264
31.52,0.05,0.0757204,0.0116257,5.78554,6.67769,2.45506
9.01,0.05,0.0421569,0.0194891,5.78554,6.67769,2.87339
31.52,0.05,0.0749423,0.0177289,5.76439,7.03523,2.47256
0.18,0.05,0.0421569,0.0194891,9.81268,19.8278,2.83926
25.51,0.05,0.0421569,0.0167338,5.78554,6.67769,2.57393
79.98,0.02,0.0648753,0.0112598,5.05073,7.08061,2.13113
114.09,0.04,0.0757204,0.0116257,6.39139,7.90704,2.04051
0.18,0.05,0.0421569,0.0194891,9.81268,19.8278,2.88675
114.09,0.04,0.0757204,0.0116257,6.39139,7.90704,2.15045
31.52,0.05,0.0588687,0.020239,5.76,7.08061,2.37842
86.94,0.01,0.0625936,0.0114976,5.05073,7.90937,2.09511
89.24,0.01,0.0636,0.0149527,5.05073,7.90937,2.24932
19.85,0.04,0.0757204,0.0116257,6.39139,7.90704,2.44823
114.09,0.04,0.0757204,0.0116257,6.39139,7.90704,2.26871
26.61,0.1,0.0567134,0.0105664,3.81531,9.15983,2.26756
26.6,0.1,0.0567134,0.0105664,3.59583,9.15983,2.40289
86.94,0.01,0.0625936,0.0114976,4.99707,7.90937,2.16976
27.76,0.1,0.0440629,0.0215088,3.08023,7.90937,2.24102
27.76,0.11,0.0440629,0.0215088,3.072,7.90937,2.23215
86.94,0.01,0.0625936,0.0114976,5.05073,7.90937,2.26908
27.76,0.13,0.0440629,0.0215088,3.072,7.90937,2.33268
27.76,0.1,0.0636,0.0149527,3.072,7.90937,2.33036
19.11,0.07,0.0444643,0.0167803,4.22999,9.15983,2.37899
23.43,0.01,0.0625936,0.0114976,5.05073,7.90937,2.37455
23.56,0.1,0.0567134,0.0105664,3.81531,9.15983,2.63627
22.46,0.1,0.0567134,0.0105664,3.81531,9.15983,2.47069
21.82,0.1,0.0440629,0.0215088,3.08023,7.90937,2.45531
21.82,0.1,0.0636,0.0149527,3.08023,7.90937,2.40343
3.44,0.1,0.0440629,0.0215088,5.76,10.0135,2.90761
11.85,0.01,0.0625936,0.0114976,5.05073,7.90937,2.5596
11.85,0.1,0.0440629,0.0215088,3.38527,7.90937,2.88114
11.85,0.13,0.0440629,0.0215088,3.38527,7.90937,2.61888
27.76,0.06,0.0636,0.0149527,3.4984,7.90937,2.37654
3.44,0.1,0.0440629,0.0215088,5.76,10.0135,3.06958
