temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
29.11,0.29,0.101748,0.021613,3.54031,6.41873,2.38416
27.76,0.15,0.0809921,0.0222628,3.09591,6.21261,2.55899
29.11,0.22,0.112928,0.0184378,4.29325,6.41873,2.18553
29.11,0.25,0.0963568,0.0220411,4.22999,6.41873,2.33634
25.11,0.2,0.0763108,0.0221095,4.59798,6.01055,2.46475
31.35,0.07,0.0809921,0.0222628,3.84659,6.02318,2.18234
22.64,0.2,0.0894439,0.0219283,3.81531,6.02318,2.35319
2.58,0.1,0.0742044,0.0220646,5.05073,9.27978,2.3131
21.67,0.09,0.108201,0.0214372,3.54095,5.76,2.38738
48.32,0.09,0.0963568,0.0220411,3.54031,5.76,2.47538
21.67,0.09,0.100355,0.0217308,3.54095,5.76,2.37458
225.91,0.09,0.112928,0.0184378,3.54031,5.76,2.45638
230.75,0.09,0.115429,0.0208068,3.54095,5.76,2.44045
219.72,0.09,0.110896,0.020665,3.54095,5.76,2.4207
218,0.09,0.1099,0.0196057,3.54095,5.76,2.46794
244.21,0.09,0.119934,0.01721,4.2825,5.76,2.44068
39.67,0.09,0.0967684,0.0205347,3.54031,5.76,2.64809
21.67,0.09,0.117827,0.0211609,3.54095,5.76,2.4729
33.25,0.09,0.0894439,0.0219283,3.54095,5.76,2.22349
21.67,0.09,0.114748,0.021317,3.54095,5.76,2.42499
31.35,0.09,0.0809921,0.0222628,3.54031,5.76,2.23436
21.67,0.09,0.101748,0.021613,3.54095,5.76,2.34581
230.28,0.25,0.115429,0.0208068,7.74393,6.02318,2.24198
218.45,0.24,0.110896,0.020665,3.6963,6.02318,2.14044
215.85,0.22,0.1099,0.0196057,3.81531,6.02318,2.06632
223.75,0.24,0.112928,0.0184378,3.8782,6.02318,2.13521
37.23,0.33,0.117827,0.0211609,4.67156,6.02318,2.2339
22.64,0.33,0.108201,0.0214372,3.59583,6.02318,2.46584
22.64,0.28,0.100355,0.0217308,3.81531,6.02318,2.40841
48.32,0.27,0.0963568,0.0220411,3.84659,6.02318,2.29319
39.67,0.3,0.0967684,0.0205347,3.91605,6.01055,2.1902
23.5,0.36,0.114748,0.021317,3.42115,6.02318,2.21035
22.64,0.32,0.101748,0.021613,3.54031,6.02318,2.46494
242.05,0.32,0.119934,0.01721,3.91605,6.01055,2.03294
29.12,0.05,0.122178,0.0211788,3.4346,12.0336,2.17873
29.12,0.05,0.119994,0.0221795,3.46332,12.0336,2.29048
265.48,0.08,0.126752,0.0219543,4.99707,5.59194,2.17776
23.54,0.05,0.108784,0.0224011,3.46332,12.0336,2.23305
30.59,0.08,0.119994,0.0221795,4.22999,5.59194,2.35893
29.12,0.05,0.12611,0.0216843,3.46332,11.9825,2.22947
76.69,0.04,0.123502,0.0209451,5.05073,6.21261,2.1588
27.76,0.04,0.122178,0.0211788,4.33915,6.21261,2.3118
27.76,0.04,0.12611,0.0216843,4.25389,6.21261,2.254
15.69,0.05,0.123138,0.0214554,5.96128,5.86229,2.3145
30.59,0.08,0.121391,0.0225057,4.29325,5.59194,2.38951
30.59,0.08,0.121391,0.0218691,4.02227,5.59194,2.42058
27.76,0.04,0.121391,0.0218691,4.25389,6.21261,2.27553
25.44,0.08,0.110704,0.0220667,4.02227,5.59194,2.28136
30.59,0.08,0.124652,0.0214254,4.02227,5.59194,2.2692
22.52,0.04,0.115914,0.0217513,4.33915,6.21261,2.26815
27.76,0.04,0.124652,0.0214254,4.29325,6.21261,2.24913
27.76,0.04,0.119994,0.0221795,4.25389,6.21261,2.37301
30.59,0.08,0.12611,0.0216843,4.29325,5.59194,2.33844
29.12,0.05,0.124652,0.0214254,3.4346,12.0336,2.18518
29.12,0.05,0.121391,0.0218691,3.4346,12.0336,2.30105
23.54,0.04,0.108784,0.0224011,4.25389,6.21261,2.24733
29.12,0.05,0.123278,0.0215755,3.2285,12.0336,2.29612
25.44,0.04,0.110704,0.0220667,4.25389,6.21261,2.22918
2.58,0.2,0.0742044,0.0220646,5.05073,9.27978,2.19822
25.11,0.19,0.0763108,0.0221095,4.93303,6.41873,2.38477
29.11,0.26,0.100355,0.0217308,3.84659,6.41873,2.23616
29.11,0.21,0.1099,0.0196057,3.91605,6.41873,2.13521
27.76,0.12,0.0967684,0.0205347,3.072,6.19181,2.25296
27.76,0.15,0.108201,0.0214372,2.77902,6.21261,2.30695
27.76,0.15,0.100355,0.0217308,2.77902,6.21261,2.53469
25.11,0.1,0.0763108,0.0221095,3.21348,7.90937,2.25958
27.76,0.18,0.1099,0.0196057,2.79556,6.21261,2.32524
23.5,0.15,0.114748,0.021317,2.76906,6.21261,2.30711
27.76,0.15,0.117827,0.0211609,2.76906,6.21261,2.31237
27.76,0.16,0.0963568,0.0220411,3.09591,6.21261,2.49035
29.11,0.29,0.108201,0.0214372,3.54031,6.41873,2.36518
29.11,0.29,0.0967684,0.0205347,4.29325,6.41873,2.25566
33.25,0.37,0.0894439,0.0219283,3.96631,5.06121,2.17595
29.11,0.23,0.0894439,0.0219283,3.84659,6.41873,2.36551
2.58,0.18,0.0742044,0.0220646,5.05073,9.27978,2.32311
27.76,0.14,0.112928,0.0184378,3.072,6.21261,2.31628
27.76,0.15,0.110123,0.0208282,3.54031,6.21261,2.36399
29.12,0.17,0.100564,0.017131,3.4346,6.41873,2.10841
29.57,0.11,0.0513244,0.0196348,3.91605,6.02318,2.17678
37.72,0.2,0.0707629,0.0215956,3.91605,4.62397,2.35992
29.12,0.15,0.0707629,0.0215956,3.4346,6.41873,2.28154
7.05,0.12,0.0581308,0.0217318,3.66249,6.41873,2.34024
29.12,0.24,0.0779856,0.01806,3.46332,6.41873,2.23754
7.05,0.12,0.0581308,0.0217318,4.67156,6.56179,2.24659
34.8,0.21,0.0890431,0.0212802,3.8782,6.41873,2.16754
27.76,0.15,0.103275,0.0181903,3.54031,6.21261,2.38862
27.76,0.15,0.106387,0.0209843,3.54031,6.21261,2.31825
5.08,0.09,0.0567082,0.0208302,4.34446,7.24625,2.01692
36.22,0.12,0.0680803,0.0207271,3.8782,6.41873,2.38351
26.6,0.17,0.0680803,0.0207271,3.4984,5.84891,2.4908
26.6,0.17,0.0874846,0.0204312,3.4984,5.84891,2.48972
26.6,0.15,0.0727152,0.0211553,3.4984,5.84891,2.51979
26.6,0.17,0.0731705,0.0208449,3.4984,5.84891,2.53879
26.6,0.17,0.0955645,0.020275,3.4984,5.84891,2.48623
189.58,0.05,0.10032,0.0205769,5.2935,5.84891,2.17915
26.61,0.14,0.101547,0.0199209,3.4984,5.84891,2.37976
26.6,0.17,0.0953536,0.0204012,3.4984,5.84891,2.34159
26.6,0.18,0.0960508,0.0201546,3.4984,5.84891,2.46305
29.39,0.06,0.0874846,0.0204312,4.29325,5.94153,2.31236
54.14,0.15,0.0727152,0.0211553,3.84659,6.05637,2.15997
22.64,0.22,0.0822115,0.0205513,3.91605,6.05637,2.44106
5.08,0.08,0.0567082,0.0208302,4.29325,7.24625,2.08887
26.6,0.17,0.0822115,0.0205513,3.4984,5.84891,2.62848
22.64,0.17,0.0731705,0.0208449,3.91605,6.05637,2.37806
159.63,0.18,0.0960508,0.0201546,3.91605,6.05637,2.11062
172.1,0.19,0.101547,0.0199209,7.74393,6.05637,2.27226
192.74,0.28,0.110644,0.019349,3.91605,6.01055,2.06366
21.67,0.38,0.0874846,0.0204312,4.62397,6.60659,2.41809
21.67,0.29,0.0822115,0.0205513,4.62397,6.60659,2.47087
45.56,0.33,0.0825848,0.0214815,4.62397,6.60659,2.25093
21.67,0.41,0.0955645,0.020275,4.62397,6.60659,2.50766
27.76,0.15,0.0874846,0.0204312,2.95891,6.21261,2.26323
27.76,0.15,0.0680803,0.0207271,2.95891,6.21261,2.22149
181.27,0.2,0.0953536,0.0204012,4.62397,6.60659,2.43204
27.76,0.15,0.0727152,0.0211553,3.16655,6.21261,2.18867
182.03,0.23,0.0960508,0.0201546,4.62397,6.60659,2.13028
27.76,0.15,0.0731705,0.0208449,3.08023,6.21261,2.27668
27.46,0.09,0.0680803,0.0207271,5.43058,7.56392,2.06468
242.16,0.09,0.121332,0.0212195,4.2825,5.76,2.1315
21.67,0.14,0.106568,0.0205644,2.99914,5.76,2.40729
21.67,0.14,0.0972759,0.0208407,3.2285,5.76,2.47616
27.9,0.14,0.0931728,0.0214447,3.4346,5.76,2.23086
27.9,0.08,0.0773235,0.0213319,3.4346,5.76,2.29019
26.6,0.17,0.106568,0.0205644,2.95891,5.84891,2.51369
26.6,0.17,0.0920118,0.0211343,3.4346,5.84891,2.49507
32.51,0.14,0.0754598,0.0216664,3.4346,5.76,2.1352
25.02,0.06,0.0852029,0.0201697,4.29325,5.94153,2.18053
21.67,0.14,0.0920118,0.0211343,3.4346,5.76,2.3717
24.65,0.17,0.10019,0.0207206,2.95891,5.84891,2.23491
26.6,0.17,0.106041,0.0206906,3.4346,5.84891,2.47991
212.78,0.05,0.11153,0.0209495,5.2935,5.84891,2.22427
26.61,0.14,0.109169,0.0202103,3.072,5.84891,2.44144
26.6,0.17,0.0773235,0.0213319,3.4346,5.84891,2.46321
52.11,0.08,0.0920118,0.0211343,3.96631,6.39103,2.19411
26.6,0.17,0.105387,0.020444,3.16655,5.84891,2.46067
207.42,0.08,0.109169,0.0202103,3.96631,6.39103,2.13643
25.73,0.18,0.0956423,0.0200135,4.61349,6.70627,2.24175
25.73,0.12,0.104644,0.0201397,4.71378,6.70627,2.10555
25.73,0.18,0.0889323,0.0202898,4.71378,6.70627,2.17847
25.73,0.18,0.101528,0.0198931,4.71378,6.70627,2.04916
27.46,0.24,0.0725232,0.020781,4.29325,6.39103,2.20761
26.63,0.19,0.0912235,0.0214682,5.81097,10.4812,2.27051
23.03,0.3,0.0852029,0.0201697,3.91605,6.39103,2.39097
27.46,0.31,0.0888278,0.0205834,4.29325,6.39103,2.27168
27.46,0.38,0.0963568,0.0208937,4.29325,6.39103,2.24805
27.46,0.07,0.0746409,0.0204656,4.22999,6.39103,2.31566
27.46,0.33,0.112928,0.0203985,4.29325,6.39103,2.12461
49.83,0.05,0.0963568,0.0208937,7.45593,6.60659,2.32923
23.03,0.38,0.0956423,0.0200135,3.91605,6.39103,2.44144
23.03,0.32,0.0889323,0.0202898,4.22999,6.39103,2.3925
23.11,0.05,0.0889323,0.0202898,4.87335,6.60659,2.422
23.11,0.05,0.104644,0.0201397,4.67156,6.60659,2.29655
23.11,0.05,0.101528,0.0198931,4.87335,6.60659,2.28709
23.11,0.05,0.0888278,0.0205834,4.61349,6.60659,2.37882
23.11,0.05,0.0791031,0.0211154,4.50637,6.60659,2.44035
23.11,0.05,0.10366,0.0196594,4.87335,6.60659,2.33914
23.11,0.05,0.0956423,0.0200135,4.87335,6.60659,2.38287
27.46,0.25,0.101528,0.0198931,4.25876,6.39103,2.29635
25.73,0.18,0.0888278,0.0205834,4.71378,6.70627,1.82783
198.5,0.08,0.105387,0.020444,3.96631,6.39103,1.81274
27.76,0.15,0.0960508,0.0201546,2.95891,6.21261,2.44261
27.76,0.16,0.0953536,0.0204012,3.16655,6.21261,2.42073
27.76,0.14,0.10032,0.0205769,3.16655,6.21261,2.35134
195.48,0.28,0.10032,0.0205769,4.62397,6.60659,2.38577
30.99,0.05,0.0576836,0.0217297,5.81097,7.50121,2.11851
27.46,0.2,0.0731705,0.0208449,5.43058,7.56392,2.26871
27.9,0.22,0.0727152,0.0211553,4.62397,6.60659,2.2662
195.62,0.34,0.101547,0.0199209,4.62397,6.60659,2.18551
27.76,0.15,0.0955645,0.020275,2.95891,6.21261,2.30237
27.76,0.15,0.0822115,0.0205513,2.95891,6.21261,2.31989
27.46,0.2,0.0953536,0.0204012,5.43058,7.56392,2.5004
23.03,0.38,0.0955645,0.020275,5.43058,7.56392,2.4999
27.76,0.12,0.0825848,0.0214815,3.16655,6.19181,2.31391
30.99,0.12,0.0576836,0.0217297,3.16655,7.50121,2.1997
21.67,0.16,0.0680803,0.0207271,4.62397,6.60659,2.37502
5.08,0.06,0.0567082,0.0208302,5.78554,8.29331,2.0747
223.73,0.36,0.110644,0.019349,4.62397,6.60659,2.48034
30.99,0.06,0.0576836,0.0217297,4.62397,7.50121,2.17325
29.39,0.26,0.0874846,0.0204312,3.91605,6.05637,2.30061
26.6,0.13,0.0444643,0.0227876,3.4984,10.0135,2.28887
27.46,0.33,0.101547,0.0199209,5.43058,7.56392,2.54548
194.44,0.05,0.101547,0.0199209,5.05073,6.21261,2.27463
23.03,0.3,0.0874846,0.0204312,5.43058,7.56392,2.33293
27.46,0.1,0.0411063,0.000714528,5.43058,10.0135,2.33026
27.46,0.23,0.0960508,0.0201546,5.43058,7.56392,2.60717
27.76,0.18,0.100564,0.017131,3.54031,6.21261,2.3335
169.32,0.19,0.10032,0.0205769,3.8782,6.05637,2.11913
158.04,0.17,0.0953536,0.0204012,3.91605,6.05637,2.21324
30.99,0.06,0.0576836,0.0217297,3.91605,6.01055,2.15645
45.56,0.2,0.0825848,0.0214815,3.91605,6.01055,2.15787
22.64,0.05,0.0411063,0.000714528,3.91605,10.0135,2.4368
29.57,0.16,0.0513244,0.0196348,3.46332,6.41873,2.21114
7.05,0.08,0.0581308,0.0217318,9.12758,12.294,2.32047
21.67,0.21,0.0731705,0.0208449,4.62397,6.60659,2.39587
27.46,0.25,0.10032,0.0205769,5.43058,7.56392,2.43241
23.03,0.27,0.0822115,0.0205513,5.43058,7.56392,2.4066
27.46,0.21,0.0727152,0.0211553,5.38071,7.56392,2.34053
26.6,0.16,0.0665219,0.0199181,3.4346,5.59194,2.28543
26.6,0.17,0.0700911,0.0200383,3.4984,5.59194,2.48231
25.73,0.17,0.0908407,0.0196416,3.54031,6.70627,1.96041
25.73,0.12,0.0934338,0.0198882,3.54031,6.70627,1.92743
25.73,0.18,0.0700911,0.0200383,3.54031,6.70627,1.95341
27.9,0.3,0.0775156,0.0197665,4.29325,5.84891,2.58175
222.02,0.23,0.10948,0.0190887,7.74393,6.01055,2.22436
35.81,0.17,0.0560909,0.0215987,4.29325,6.144,2.1356
21.67,0.53,0.110123,0.0208282,4.29325,5.76439,2.48437
44.14,0.34,0.0779856,0.01806,4.29325,5.84891,2.1552
214.4,0.34,0.108724,0.0147353,4.29325,5.84891,2.34812
220.05,0.27,0.108724,0.0147353,3.91605,6.01055,2.42572
27.9,0.08,0.0707629,0.0215956,4.29325,5.84891,2.32528
197.88,0.31,0.10224,0.0159631,4.29325,5.84891,2.40104
25.8,0.13,0.0775156,0.0197665,9.12758,12.294,2.17413
21.67,0.41,0.0971982,0.0211045,4.29325,5.84891,2.46894
7.05,0.13,0.0581308,0.0217318,5.02145,6.39103,2.30034
21.67,0.33,0.0852909,0.021398,4.29325,5.84891,2.70953
3.66,0.17,0.0913006,0.0213834,5.05073,8.29331,2.22443
192.61,0.27,0.100564,0.017131,4.29325,5.84891,2.39188
224.18,0.41,0.10948,0.0190887,4.29325,5.81097,2.40478
197.71,0.33,0.103275,0.0181903,4.29325,5.84891,2.37133
7.05,0.08,0.0581308,0.0217318,3.8782,6.41873,2.10411
21.67,0.32,0.0890431,0.0212802,4.29325,5.84891,2.35442
25.8,0.16,0.0852909,0.021398,9.12758,12.294,2.17413
169.2,0.16,0.103275,0.0181903,9.12758,12.294,1.91886
27.97,0.33,0.106387,0.0209843,3.42115,6.01055,2.15438
79.23,0.22,0.108724,0.0147353,8.95634,12.294,2.03957
44.14,0.22,0.0779856,0.01806,3.91605,6.01055,2.19716
29.12,0.23,0.0852909,0.021398,3.4346,6.41873,2.23516
29.12,0.24,0.0971982,0.0211045,3.2285,6.41873,2.24611
79.23,0.14,0.10224,0.0159631,9.12758,12.294,2.00449
51.23,0.23,0.0971982,0.0211045,9.12758,12.294,2.08326
41.7,0.3,0.110123,0.0208282,4.67156,6.01055,2.1518
29.12,0.18,0.10224,0.0159631,3.46332,6.41873,2.40579
29.12,0.11,0.0560909,0.0215987,3.46332,6.41873,2.29205
29.12,0.22,0.0890431,0.0212802,3.16655,6.41873,2.25587
22.64,0.28,0.0971982,0.0211045,3.59583,6.01055,2.48087
29.12,0.21,0.0775156,0.0197665,3.46332,6.41873,2.30127
52.78,0.19,0.0775156,0.0197665,3.84659,6.01055,2.22127
22.64,0.22,0.0852909,0.021398,3.81531,6.01055,2.39823
27.76,0.19,0.0775156,0.0197665,3.54031,6.21261,2.50256
3.66,0.25,0.0913006,0.0213834,4.67156,8.29331,2.22981
22.64,0.27,0.0890431,0.0212802,3.54031,6.01055,2.4526
79.23,0.11,0.100564,0.017131,9.12758,12.294,1.7162
27.76,0.16,0.0971982,0.0211045,3.54031,6.21261,2.20099
22.64,0.12,0.0707629,0.0215956,3.81531,6.01055,1.97351
25.73,0.18,0.0665219,0.0199181,3.54031,6.70627,2.13413
25.73,0.18,0.0805778,0.019762,3.54031,6.70627,2.18306
25.73,0.16,0.0943235,0.0194078,3.54031,6.70627,2.29766
25.73,0.18,0.0683702,0.0203318,3.54031,6.70627,2.33941
26.61,0.14,0.0943235,0.0194078,3.4346,5.70857,2.39233
190.68,0.05,0.10224,0.020147,5.2935,5.84891,2.19928
26.6,0.15,0.0775156,0.0206422,3.62265,5.59194,2.42936
29.84,0.06,0.0665219,0.0199181,4.29325,5.94153,2.07951
