temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
27.76,0.02,0.108191,0.0224622,4.29325,12.0739,10.5655
32.9,0.02,0.108191,0.0224622,4.29325,12.0739,10.2425
27.76,0.02,0.108191,0.0224622,5.05073,7.56392,10.205
58.02,0.03,0.0929428,0.0231404,7.08061,13.8267,9.62578
27.76,0.01,0.109509,0.0218898,5.05073,8.75655,10.464
29.12,0.04,0.0929428,0.0231404,4.992,7.0493,10.0555
100.56,0.02,0.0711219,0.0222311,4.22508,12.8798,9.36317
2.46,0.08,0.100999,0.0237917,5.70857,10.2464,12.1378
105.81,0.02,0.0885151,0.0228615,4.2825,21.7454,10.313
34,0.05,0.100999,0.0233064,6.19181,8.93522,8.98933
96.97,0.02,0.0915555,0.0230373,3.84659,21.7454,10.5079
29.12,0.12,0.0929428,0.0231404,3.91605,4.74399,10.0851
109.86,0.02,0.0870643,0.0231551,5.05073,21.7454,9.91253
17.39,0.09,0.100999,0.0237917,3.54031,4.49562,11.1827
34,0.03,0.100999,0.0211701,4.29325,5.02145,9.60745
102.17,0.03,0.0870643,0.0231551,5.05073,6.19181,9.35567
98.63,0.15,0.0885151,0.0228615,4.2825,5.53354,9.52749
27.76,0.09,0.0947965,0.0225852,3.91605,6.83693,9.9299
29.12,0.14,0.0885151,0.0228615,2.79556,6.83693,10.251
29.12,0.12,0.0915555,0.0230373,2.36712,6.83693,10.3265
41.59,0.09,0.0981228,0.0227414,3.2285,6.83693,9.76223
96.9,0.12,0.0711219,0.0222311,4.22999,6.83693,8.96176
90.89,0.02,0.0915555,0.0230373,7.29947,4.79086,10.7637
94.07,0.01,0.0729108,0.0242633,7.43705,6.83693,9.45647
90.89,0.12,0.0915555,0.0230373,3.84659,4.79086,8.43492
65.32,0.06,0.0377566,0.0242788,2.79556,5.43058,8.93038
24.94,0.07,0.0724053,0.0185265,3.69069,6.42519,9.49751
24.94,0.09,0.0554671,0.022759,2.6974,5.22296,9.29969
29.51,0.02,0.108191,0.0224622,4.29325,12.0739,10.0647
27.76,0.02,0.108191,0.0224622,3.59583,7.56392,10.1485
27.76,0.02,0.108191,0.0224622,4.29325,12.0739,11.2566
29.12,0.08,0.0917442,0.0237099,3.69069,6.33309,10.3746
