temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
66.18,0.07,0.106041,0.0196329,4.4946,6.70627,5.54825
40.73,0.09,0.115746,0.0207132,5.05528,6.25107,5.45585
50.74,0.07,0.100131,0.0193863,4.4946,6.70627,5.18537
207.66,0.05,0.116787,0.0198918,3.34005,22.1917,4.49311
207.66,0.05,0.116787,0.0198918,3.34005,22.1917,4.53879
207.66,0.05,0.116787,0.0198918,3.34005,22.1917,4.49006
207.66,0.04,0.116787,0.0198918,3.34005,22.1917,4.52946
207.66,0.04,0.116787,0.0198918,3.34005,22.1917,4.48889
27.97,0.05,0.106387,0.0209843,3.2285,4.74399,5.09161
27.76,0.24,0.110123,0.0208282,5.84891,7.72785,5.71668
24.94,0.09,0.117602,0.0204968,6.83693,14.3474,5.86141
27.76,0.21,0.106387,0.0209843,5.84891,7.72785,6.17169
27.76,0.12,0.0971982,0.0211045,5.84891,7.72785,5.54299
26.61,0.15,0.114047,0.0199223,4.67156,11.7041,5.77203
26.61,0.11,0.100355,0.019573,4.67156,11.7041,5.62722
26.61,0.11,0.103043,0.020144,4.67156,11.7041,5.91531
48.15,0.17,0.114047,0.0199223,3.69069,5.3347,5.24829
26.61,0.08,0.0971982,0.0211045,4.67156,11.7041,4.9318
48.15,0.21,0.114047,0.0199223,6.21261,6.83693,5.34131
26.61,0.11,0.110123,0.0208282,4.67156,11.7041,5.21062
41.7,0.08,0.110123,0.0208282,6.21261,6.83693,5.42646
270.15,0.11,0.125338,0.000812298,3.84659,4.74399,5.12727
39.51,0.34,0.125306,0.0202486,3.69069,5.3347,5.2749
21.67,0.35,0.110123,0.0208282,3.69069,5.3347,5.71266
27.76,0.15,0.114047,0.0199223,5.81097,7.72785,5.48307
27.76,0.22,0.125306,0.0202486,5.43058,7.72785,5.72496
29.05,0.08,0.100355,0.019573,6.21261,6.83693,5.41015
21.67,0.16,0.0971982,0.0211045,3.69069,5.3347,5.47135
25.73,0.1,0.100355,0.019573,3.91605,11.2414,5.36042
48.15,0.07,0.114047,0.0199223,4.61349,6.60659,5.33583
200.29,0.26,0.1099,0.0152777,2.688,5.3347,5.22714
21.67,0.25,0.106387,0.0209843,3.69069,5.3347,5.50775
276.04,0.38,0.125338,0.000812298,3.69069,5.3347,5.19479
31.19,0.15,0.103043,0.020144,6.21261,6.83693,5.49183
107.82,0.08,0.0960508,0.0201546,4.85726,6.60659,5.19714
