temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
20.55,0.01,0.119087,0.0213895,11.9965,6.1728,5.01655
19.59,0.12,0.120895,0.0220691,3.8782,6.1728,4.16293
22.5,0.13,0.117036,0.0223845,3.96631,4.81151,4.29096
20.6,0.01,0.115638,0.022719,11.9965,6.1728,4.96572
19.59,0.12,0.120895,0.0220691,3.84659,6.1728,4.34486
22.5,0.09,0.117036,0.0223845,3.96631,6.22373,4.27499
400,0.02,0.0322677,0.0260991,4.34446,13.9218,4.36724
400,0.02,0.0303775,0.0262734,4.33915,12.0165,4.63078
22.69,0.03,0.11545,0.0216874,10.697,6.19181,0.664509
21.79,0.03,0.116136,0.0204826,3.96631,4.81151,4.2722
19.77,0.03,0.116847,0.021372,3.8782,6.65834,4.41126
22.69,0.03,0.11545,0.0216874,3.96631,6.22373,4.2907
400,0.02,0.0213422,0.025402,4.34446,12.0165,4.67871
22.99,0.09,0.115438,0.0227797,3.96631,6.19181,4.33918
22.52,0.03,0.115914,0.0217513,3.8782,6.65834,4.31301
20.55,0.07,0.119087,0.0213895,11.9965,6.1728,4.97343
21.79,0.13,0.116136,0.00599156,3.96631,4.81151,4.26221
21.79,0.13,0.116136,0.0204826,3.96631,4.81151,4.34814
22.52,0.07,0.115914,0.0217513,3.8782,6.65834,4.26864
15.91,0.03,0.115418,0.0208038,4.29325,5.7267,4.26917
23.48,0.05,0.113904,0.021156,11.9965,6.1728,5.09406
24.72,0.07,0.115438,0.0227797,3.96631,6.19181,4.30076
24.72,0.09,0.115438,0.0116626,3.96631,6.19181,4.19569
400,0.02,0.0365754,0.0266686,4.2825,9.42732,5.20033
400,0.03,0.0365754,0.0266686,3.6963,9.42732,4.55709
24.6,0.07,0.111466,0.0202822,3.96631,6.22373,4.30618
22.52,0.06,0.115914,0.0217513,3.84659,6.65834,4.26529
15.91,0.03,0.115418,0.0208038,4.29325,7.90704,4.40599
30.37,0.03,0.123933,0.0207738,5.78554,8.29331,4.34709
42.4,0.01,0.120451,0.0202935,5.05073,7.90704,4.28554
30.37,0.03,0.120139,0.0205272,5.78554,8.29331,4.32859
96.68,0.03,0.125875,0.012625,5.78554,8.12491,4.16705
43.37,0.01,0.119498,0.0212175,5.05073,7.90704,4.23343
27.76,0.03,0.120895,0.0215279,3.59583,7.90704,4.30426
27.76,0.03,0.0440629,0.00963083,3.62265,7.90704,4.53092
27.76,0.03,0.125875,0.0210327,3.62265,7.90704,4.41365
27.76,0.03,0.124754,0.0218541,3.62265,7.90704,4.45468
22.97,0.03,0.110208,0.0217495,3.54031,7.90704,4.17535
17.52,0.03,0.115418,0.0221023,4.4946,7.90704,4.40807
27.76,0.03,0.123933,0.0207738,3.62265,7.90704,4.51157
30.37,0.03,0.120895,0.0215279,5.78554,8.20898,4.30998
25.1,0.01,0.120451,0.0202935,4.99707,7.90704,4.25029
23.77,0.03,0.110208,0.0217495,3.59583,7.90704,4.2983
27.76,0.03,0.124754,0.0218541,3.59583,7.90704,4.3779
40.73,0.01,0.120895,0.0215279,5.05073,7.90704,4.18278
